Date,GPSLat,GPSLon,GPSSpeed,RxRate,TxRate,DLBandwidth,ULBandwidth,MNC,MCC,CID,PCI,LTE_RSRP,LTE_RSRQ,NR_SSRSRP,NR_SSRSRQ,earfcn,PCI1,LTE_RSRP1,LTE_RSRQ1,earfcn1
04/24/23 14:56:57 ,-,-,-,0,0,33649,1,92,466,54652951,155,-91,-7,-,-,1750,375,-109,-20,1750,111,-112,-20,1750,441,-109,-20,1750,155,-97,-7,3400,155,-102,-9,3050,155,-98,-8,525,345,-113,-20,525
04/24/23 14:56:58 ,-,-,-,64,116,33649,1,92,466,54652951,155,-93,-9,-,-,1750,375,-111,-20,1750,147,-110,-20,1750,111,-108,-20,1750,155,-101,-9,3400,111,-112,-20,3400,155,-104,-11,3050,155,-105,-9,525,375,-118,-20,525
04/24/23 14:57:00 ,-,-,-,0,0,33649,1,92,466,54652951,155,-93,-9,-,-,1750,375,-111,-20,1750,147,-110,-20,1750,111,-108,-20,1750,155,-101,-9,3400,111,-112,-20,3400,155,-104,-11,3050,155,-105,-9,525,375,-118,-20,525
04/24/23 14:57:01 ,-,-,-,0,0,33649,1,92,466,54652951,155,-96,-9,-,-,1750,375,-114,-20,1750,147,-115,-20,1750,111,-111,-20,1750,155,-98,-8,3400,111,-110,-20,3400,345,-115,-20,3400,155,-102,-9,3050,155,-107,-11,525,375,-114,-19,525
04/24/23 14:57:02 ,-,-,-,0,0,33649,1,92,466,54652951,155,-96,-9,-,-,1750,375,-114,-20,1750,147,-115,-20,1750,111,-111,-20,1750,155,-98,-8,3400,111,-110,-20,3400,345,-115,-20,3400,155,-102,-9,3050,155,-107,-11,525,375,-114,-19,525
04/24/23 14:57:03 ,-,-,-,151,52,33649,1,92,466,54652951,155,-95,-8,-,-,1750,375,-111,-20,1750,111,-114,-20,1750,155,-98,-7,3400,111,-114,-20,3400,345,-113,-20,3400,155,-102,-8,3050,111,-118,-20,3050,155,-106,-9,525,375,-120,-20,525
04/24/23 14:57:04 ,-,-,-,0,0,33649,1,92,466,54652951,155,-95,-8,-,-,1750,375,-111,-20,1750,111,-114,-20,1750,155,-98,-7,3400,111,-114,-20,3400,345,-113,-20,3400,155,-102,-8,3050,111,-118,-20,3050,155,-106,-9,525,375,-120,-20,525
04/24/23 14:57:05 ,-,-,-,96,78,33649,1,92,466,54652951,155,-97,-9,-,-,1750,375,-109,-17,1750,111,-114,-20,1750,155,-97,-7,3400,111,-126,-20,3400,345,-127,-20,3400,155,-101,-7,3050,111,-125,-20,3050,155,-107,-9,525,375,-122,-20,525,171,-122,-20,525
04/24/23 14:57:06 ,-,-,-,0,0,33649,1,92,466,54652951,155,-97,-9,-,-,1750,375,-109,-17,1750,111,-114,-20,1750,155,-97,-7,3400,111,-126,-20,3400,345,-127,-20,3400,155,-101,-7,3050,111,-125,-20,3050,155,-107,-9,525,375,-122,-20,525,171,-122,-20,525
04/24/23 14:57:07 ,-,-,-,0,0,33649,1,92,466,54652951,155,-97,-8,-,-,1750,375,-110,-17,1750,111,-116,-20,1750,155,-97,-6,3400,111,-125,-20,3400,345,-125,-20,3400,155,-104,-7,3050,111,-123,-20,3050,155,-106,-8,525,375,-123,-20,525,171,-120,-20,525
04/24/23 14:57:08 ,-,-,-,0,0,33649,1,92,466,54652951,155,-97,-8,-,-,1750,375,-110,-17,1750,111,-116,-20,1750,155,-97,-6,3400,111,-125,-20,3400,345,-125,-20,3400,155,-104,-7,3050,111,-123,-20,3050,155,-106,-8,525,375,-123,-20,525,171,-120,-20,525
04/24/23 14:57:10 ,-,-,-,96,78,102400,51200,92,466,54652951,155,-100,-8,-,-,1750,375,-111,-18,1750,111,-114,-20,1750,155,-93,-7,3400,155,-100,-9,3050,111,-115,-20,3050,155,-103,-9,525,171,-116,-20,525,345,-118,-20,525,375,-116,-18,525
04/24/23 14:57:11 ,-,-,-,0,0,102400,51200,92,466,54652951,155,-100,-8,-,-,1750,375,-111,-18,1750,111,-114,-20,1750,155,-93,-7,3400,155,-100,-9,3050,111,-115,-20,3050,155,-103,-9,525,171,-116,-20,525,345,-118,-20,525,375,-116,-18,525
04/24/23 14:57:12 ,-,-,-,0,0,102400,51200,92,466,54652951,155,-102,-7,-106,-12,1750,375,-112,-17,1750,111,-119,-20,1750,147,-115,-20,1750,155,-95,-7,3400,155,-102,-8,3050,111,-118,-20,3050,155,-106,-8,525,171,-116,-19,525,345,-117,-19,525,375,-118,-20,525
04/24/23 14:57:13 ,-,-,-,0,0,102400,51200,92,466,54652951,155,-102,-7,-106,-12,1750,375,-112,-17,1750,111,-119,-20,1750,147,-115,-20,1750,155,-95,-7,3400,155,-102,-8,3050,111,-118,-20,3050,155,-106,-8,525,171,-116,-19,525,345,-117,-19,525,375,-118,-20,525
04/24/23 14:57:14 ,-,-,-,0,0,102400,51200,92,466,54652951,155,-102,-8,-104,-12,1750,375,-115,-18,1750,111,-120,-20,1750,147,-115,-18,1750,155,-93,-8,3400,155,-103,-8,3050,111,-117,-20,3050,155,-106,-10,525,171,-117,-19,525,345,-121,-20,525,375,-118,-20,525
04/24/23 14:57:15 ,-,-,-,0,0,102400,51200,92,466,54652951,155,-102,-8,-104,-12,1750,375,-115,-18,1750,111,-120,-20,1750,147,-115,-18,1750,155,-93,-8,3400,155,-103,-8,3050,111,-117,-20,3050,155,-106,-10,525,171,-117,-19,525,345,-121,-20,525,375,-118,-20,525
04/24/23 14:57:16 ,-,-,-,0,0,102400,51200,92,466,54652951,155,-102,-8,-104,-12,1750,375,-112,-16,1750,111,-117,-19,1750,147,-115,-19,1750,155,-95,-8,3400,155,-102,-8,3050,111,-119,-20,3050,155,-106,-9,525,171,-117,-20,525,345,-117,-20,525,375,-116,-20,525
04/24/23 14:57:17 ,-,-,-,0,0,102400,51200,92,466,54652951,155,-102,-8,-103,-12,1750,375,-112,-16,1750,111,-117,-19,1750,147,-115,-19,1750,155,-95,-8,3400,155,-102,-8,3050,111,-119,-20,3050,155,-106,-9,525,171,-117,-20,525,345,-117,-20,525,375,-116,-20,525
04/24/23 14:57:18 ,-,-,-,28183,3083,102400,51200,92,466,54652951,155,-100,-10,-103,-12,1750,375,-107,-18,1750,111,-111,-20,1750,147,-112,-20,1750,345,-110,-20,1750,155,-96,-7,3400,155,-102,-10,3050,111,-115,-20,3050,155,-106,-9,525,171,-120,-20,525,345,-122,-20,525,375,-123,-20,525
04/24/23 14:57:19 ,-,-,-,0,0,102400,51200,92,466,54652951,155,-100,-10,-103,-12,1750,375,-107,-18,1750,111,-111,-20,1750,147,-112,-20,1750,345,-110,-20,1750,155,-96,-7,3400,155,-102,-10,3050,111,-115,-20,3050,155,-106,-9,525,171,-120,-20,525,345,-122,-20,525,375,-123,-20,525
